_id,dateTime,dow,dateTime,nasdaq,dateTime,sp
5c62152737c1383248cceea6,3/11/2015,17635.39,3/11/2015,4849.941,3/11/2015,2040.24
5c62152737c1383248cceea7,3/12/2015,17895.22,3/12/2015,4893.291,3/12/2015,2065.95
5c62152737c1383248cceea8,3/13/2015,17749.31,3/13/2015,4871.758,3/13/2015,2053.4
5c62152737c1383248cceea9,3/16/2015,17977.42,3/16/2015,4929.508,3/16/2015,2081.19
5c62152737c1383248cceeaa,3/17/2015,17849.08,3/17/2015,4937.435,3/17/2015,2074.28
5c62152737c1383248cceeab,3/18/2015,18076.19,3/18/2015,4982.828,3/18/2015,2099.5
5c62152737c1383248cceeac,3/19/2015,17959.03,3/19/2015,4992.379,3/19/2015,2089.27
5c62152737c1383248cceead,3/20/2015,18127.65,3/20/2015,5026.418,3/20/2015,2108.1
5c62152737c1383248cceeae,3/23/2015,18116.04,3/23/2015,5010.974,3/23/2015,2104.42
5c62152737c1383248cceeaf,3/24/2015,18011.14,3/24/2015,4994.728,3/24/2015,2091.5
5c62152737c1383248cceeb0,3/25/2015,17718.54,3/25/2015,4876.52,3/25/2015,2061.05
5c62152737c1383248cceeb1,3/26/2015,17678.23,3/26/2015,4863.362,3/26/2015,2056.15
5c62152737c1383248cceeb2,3/27/2015,17712.66,3/27/2015,4891.219,3/27/2015,2061.02
5c62152737c1383248cceeb3,3/30/2015,17976.31,3/30/2015,4947.441,3/30/2015,2086.24
5c62152737c1383248cceeb4,3/31/2015,17776.12,3/31/2015,4900.885,3/31/2015,2067.89
5c62152737c1383248cceeb5,4/1/2015,17698.18,4/1/2015,4880.228,4/1/2015,2059.69
5c62152737c1383248cceeb6,4/2/2015,17763.24,4/2/2015,4886.937,4/2/2015,2066.96
5c62152737c1383248cceeb7,4/6/2015,17880.85,4/6/2015,4917.317,4/6/2015,2080.62
5c62152737c1383248cceeb8,4/7/2015,17875.42,4/7/2015,4910.234,4/7/2015,2076.33
5c62152737c1383248cceeb9,4/8/2015,17902.51,4/8/2015,4950.821,4/8/2015,2081.9
5c62152737c1383248cceeba,4/9/2015,17958.73,4/9/2015,4974.565,4/9/2015,2091.18
5c62152737c1383248cceebb,4/10/2015,18057.65,4/10/2015,4995.978,4/10/2015,2102.06
5c62152737c1383248cceebc,4/13/2015,17977.04,4/13/2015,4988.249,4/13/2015,2092.43
5c62152737c1383248cceebd,4/14/2015,18036.7,4/14/2015,4977.287,4/14/2015,2095.84
5c62152737c1383248cceebe,4/15/2015,18112.61,4/15/2015,5011.019,4/15/2015,2106.63
5c62152737c1383248cceebf,4/16/2015,18105.77,4/16/2015,5007.791,4/16/2015,2104.99
5c62152737c1383248cceec0,4/17/2015,17826.3,4/17/2015,4931.814,4/17/2015,2081.18
5c62152737c1383248cceec1,4/20/2015,18034.93,4/20/2015,4994.602,4/20/2015,2100.4
5c62152737c1383248cceec2,4/21/2015,17949.59,4/21/2015,5014.102,4/21/2015,2097.29
5c62152737c1383248cceec3,4/22/2015,18038.27,4/22/2015,5035.171,4/22/2015,2107.96
5c62152737c1383248cceec4,4/23/2015,18058.69,4/23/2015,5056.063,4/23/2015,2112.93
5c62152737c1383248cceec5,4/24/2015,18080.14,4/24/2015,5092.085,4/24/2015,2117.69
5c62152737c1383248cceec6,4/27/2015,18037.97,4/27/2015,5060.246,4/27/2015,2108.92
5c62152737c1383248cceec7,4/28/2015,18110.14,4/28/2015,5055.422,4/28/2015,2114.76
5c62152737c1383248cceec8,4/29/2015,18035.53,4/29/2015,5023.644,4/29/2015,2106.85
5c62152737c1383248cceec9,4/30/2015,17840.52,4/30/2015,4941.424,4/30/2015,2085.51
5c62152737c1383248cceeca,5/1/2015,18024.06,5/1/2015,5005.391,5/1/2015,2108.29
5c62152737c1383248cceecb,5/4/2015,18070.4,5/4/2015,5016.929,5/4/2015,2114.49
5c62152737c1383248cceecc,5/5/2015,17928.2,5/5/2015,4939.327,5/5/2015,2089.46
5c62152737c1383248cceecd,5/6/2015,17841.98,5/6/2015,4919.645,5/6/2015,2080.15
5c62152737c1383248cceece,5/7/2015,17924.06,5/7/2015,4945.544,5/7/2015,2088
5c62152737c1383248cceecf,5/8/2015,18191.11,5/8/2015,5003.549,5/8/2015,2116.1
5c62152737c1383248cceed0,5/11/2015,18105.17,5/11/2015,4993.573,5/11/2015,2105.33
5c62152737c1383248cceed1,5/12/2015,18068.23,5/12/2015,4976.189,5/12/2015,2099.12
5c62152737c1383248cceed2,5/13/2015,18060.49,5/13/2015,4981.691,5/13/2015,2098.48
5c62152737c1383248cceed3,5/14/2015,18252.24,5/14/2015,5050.795,5/14/2015,2121.1
5c62152737c1383248cceed4,5/15/2015,18272.56,5/15/2015,5048.292,5/15/2015,2122.73
5c62152737c1383248cceed5,5/18/2015,18298.88,5/18/2015,5078.439,5/18/2015,2129.2
5c62152737c1383248cceed6,5/19/2015,18312.39,5/19/2015,5070.034,5/19/2015,2127.83
5c62152737c1383248cceed7,5/20/2015,18285.4,5/20/2015,5071.743,5/20/2015,2125.85
5c62152737c1383248cceed8,5/21/2015,18285.74,5/21/2015,5090.794,5/21/2015,2130.82
5c62152737c1383248cceed9,5/22/2015,18232.02,5/22/2015,5089.362,5/22/2015,2126.06
5c62152737c1383248cceeda,5/26/2015,18041.54,5/26/2015,5032.751,5/26/2015,2104.2
5c62152737c1383248cceedb,5/27/2015,18162.99,5/27/2015,5106.593,5/27/2015,2123.48
5c62152737c1383248cceedc,5/28/2015,18126.12,5/28/2015,5097.976,5/28/2015,2120.79
5c62152737c1383248cceedd,5/29/2015,18010.68,5/29/2015,5070.026,5/29/2015,2107.39
5c62152737c1383248cceede,6/1/2015,18040.37,6/1/2015,5082.929,6/1/2015,2111.73
5c62152737c1383248cceedf,6/2/2015,18011.94,6/2/2015,5076.524,6/2/2015,2109.6
5c62152737c1383248cceee0,6/3/2015,18076.27,6/3/2015,5099.231,6/3/2015,2114.07
5c62152737c1383248cceee1,6/4/2015,17905.58,6/4/2015,5059.125,6/4/2015,2095.84
5c62152737c1383248cceee2,6/5/2015,17849.46,6/5/2015,5068.458,6/5/2015,2092.83
5c62152737c1383248cceee3,6/8/2015,17766.55,6/8/2015,5021.627,6/8/2015,2079.28
5c62152737c1383248cceee4,6/9/2015,17764.04,6/9/2015,5013.865,6/9/2015,2080.15
5c62152737c1383248cceee5,6/10/2015,18000.4,6/10/2015,5076.689,6/10/2015,2105.2
5c62152737c1383248cceee6,6/11/2015,18039.37,6/11/2015,5082.509,6/11/2015,2108.86
5c62152737c1383248cceee7,6/12/2015,17898.84,6/12/2015,5051.102,6/12/2015,2094.11
5c62152737c1383248cceee8,6/15/2015,17791.17,6/15/2015,5029.973,6/15/2015,2084.43
5c62152737c1383248cceee9,6/16/2015,17904.48,6/16/2015,5055.553,6/16/2015,2096.29
5c62152737c1383248cceeea,6/17/2015,17935.74,6/17/2015,5064.881,6/17/2015,2100.44
5c62152737c1383248cceeeb,6/18/2015,18115.84,6/18/2015,5132.949,6/18/2015,2121.24
5c62152737c1383248cceeec,6/19/2015,18015.95,6/19/2015,5117.001,6/19/2015,2109.99
5c62152737c1383248cceeed,6/22/2015,18119.78,6/22/2015,5153.972,6/22/2015,2122.85
5c62152737c1383248cceeee,6/23/2015,18144.07,6/23/2015,5160.095,6/23/2015,2124.2
5c62152737c1383248cceeef,6/24/2015,17966.07,6/24/2015,5122.414,6/24/2015,2108.58
5c62152737c1383248cceef0,6/25/2015,17890.36,6/25/2015,5112.19,6/25/2015,2102.31
5c62152737c1383248cceef1,6/26/2015,17946.68,6/26/2015,5080.505,6/26/2015,2101.49
5c62152737c1383248cceef2,6/29/2015,17596.35,6/29/2015,4958.468,6/29/2015,2057.64
5c62152737c1383248cceef3,6/30/2015,17619.51,6/30/2015,4986.867,6/30/2015,2063.11
5c62152737c1383248cceef4,7/1/2015,17757.91,7/1/2015,5013.124,7/1/2015,2077.42
5c62152737c1383248cceef5,7/2/2015,17730.11,7/2/2015,5009.214,7/2/2015,2076.78
5c62152737c1383248cceef6,7/6/2015,17683.58,7/6/2015,4991.94,7/6/2015,2068.76
5c62152737c1383248cceef7,7/7/2015,17776.91,7/7/2015,4997.459,7/7/2015,2081.34
5c62152737c1383248cceef8,7/8/2015,17515.42,7/8/2015,4909.761,7/8/2015,2046.68
5c62152737c1383248cceef9,7/9/2015,17548.62,7/9/2015,4922.397,7/9/2015,2051.31
5c62152737c1383248cceefa,7/10/2015,17760.41,7/10/2015,4997.696,7/10/2015,2076.62
5c62152737c1383248cceefb,7/13/2015,17977.68,7/13/2015,5071.512,7/13/2015,2099.6
5c62152737c1383248cceefc,7/14/2015,18053.58,7/14/2015,5104.891,7/14/2015,2108.95
5c62152737c1383248cceefd,7/15/2015,18050.17,7/15/2015,5098.941,7/15/2015,2107.4
5c62152737c1383248cceefe,7/16/2015,18120.25,7/16/2015,5163.184,7/16/2015,2124.29
5c62152737c1383248cceeff,7/17/2015,18086.45,7/17/2015,5210.143,7/17/2015,2126.64
5c62152737c1383248ccef00,7/20/2015,18100.41,7/20/2015,5218.859,7/20/2015,2128.28
5c62152737c1383248ccef01,7/21/2015,17919.29,7/21/2015,5208.12,7/21/2015,2119.21
5c62152737c1383248ccef02,7/22/2015,17851.04,7/22/2015,5171.77,7/22/2015,2114.15
5c62152737c1383248ccef03,7/23/2015,17731.92,7/23/2015,5146.409,7/23/2015,2102.15
5c62152737c1383248ccef04,7/24/2015,17568.53,7/24/2015,5088.629,7/24/2015,2079.65
5c62152737c1383248ccef05,7/27/2015,17440.59,7/27/2015,5039.776,7/27/2015,2067.64
5c62152737c1383248ccef06,7/28/2015,17630.27,7/28/2015,5089.207,7/28/2015,2093.25
5c62152737c1383248ccef07,7/29/2015,17751.39,7/29/2015,5111.733,7/29/2015,2108.57
5c62152737c1383248ccef08,7/30/2015,17745.98,7/30/2015,5128.785,7/30/2015,2108.63
5c62152737c1383248ccef09,7/31/2015,17689.86,7/31/2015,5128.281,7/31/2015,2103.84
5c62152737c1383248ccef0a,8/3/2015,17598.2,8/3/2015,5115.382,8/3/2015,2098.04
5c62152737c1383248ccef0b,8/4/2015,17550.69,8/4/2015,5105.546,8/4/2015,2093.32
5c62152737c1383248ccef0c,8/5/2015,17540.47,8/5/2015,5139.945,8/5/2015,2099.84
5c62152737c1383248ccef0d,8/6/2015,17419.75,8/6/2015,5056.44,8/6/2015,2083.56
5c62152737c1383248ccef0e,8/7/2015,17373.38,8/7/2015,5043.544,8/7/2015,2077.57
5c62152737c1383248ccef0f,8/10/2015,17615.17,8/10/2015,5101.799,8/10/2015,2104.18
5c62152737c1383248ccef10,8/11/2015,17402.84,8/11/2015,5036.79,8/11/2015,2084.07
5c62152737c1383248ccef11,8/12/2015,17402.51,8/12/2015,5044.387,8/12/2015,2086.05
5c62152737c1383248ccef12,8/13/2015,17408.25,8/13/2015,5033.558,8/13/2015,2083.39
5c62152737c1383248ccef13,8/14/2015,17477.4,8/14/2015,5048.235,8/14/2015,2091.54
5c62152737c1383248ccef14,8/17/2015,17545.18,8/17/2015,5091.699,8/17/2015,2102.44
5c62152737c1383248ccef15,8/18/2015,17511.34,8/18/2015,5059.347,8/18/2015,2096.92
5c62152737c1383248ccef16,8/19/2015,17348.73,8/19/2015,5019.051,8/19/2015,2079.61
5c62152737c1383248ccef17,8/20/2015,16990.69,8/20/2015,4877.487,8/20/2015,2035.73
5c62152737c1383248ccef18,8/21/2015,16459.75,8/21/2015,4706.039,8/21/2015,1970.89
5c62152737c1383248ccef19,8/24/2015,15871.35,8/24/2015,4526.249,8/24/2015,1893.21
5c62152737c1383248ccef1a,8/25/2015,15666.44,8/25/2015,4506.488,8/25/2015,1867.61
5c62152737c1383248ccef1b,8/26/2015,16285.51,8/26/2015,4697.537,8/26/2015,1940.51
5c62152737c1383248ccef1c,8/27/2015,16654.77,8/27/2015,4812.708,8/27/2015,1987.66
5c62152737c1383248ccef1d,8/28/2015,16643.01,8/28/2015,4828.325,8/28/2015,1988.87
5c62152737c1383248ccef1e,8/31/2015,16528.03,8/31/2015,4776.508,8/31/2015,1972.18
5c62152737c1383248ccef1f,9/1/2015,16058.35,9/1/2015,4636.105,9/1/2015,1913.85
5c62152737c1383248ccef20,9/2/2015,16351.38,9/2/2015,4749.979,9/2/2015,1948.86
5c62152737c1383248ccef21,9/3/2015,16374.76,9/3/2015,4733.497,9/3/2015,1951.13
5c62152737c1383248ccef22,9/4/2015,16102.38,9/4/2015,4683.918,9/4/2015,1921.22
5c62152737c1383248ccef23,9/8/2015,16492.68,9/8/2015,4811.93,9/8/2015,1969.41
5c62152737c1383248ccef24,9/9/2015,16253.57,9/9/2015,4756.528,9/9/2015,1942.04
5c62152737c1383248ccef25,9/10/2015,16330.4,9/10/2015,4796.251,9/10/2015,1952.29
5c62152737c1383248ccef26,9/11/2015,16433.09,9/11/2015,4822.341,9/11/2015,1961.05
5c62152737c1383248ccef27,9/14/2015,16370.96,9/14/2015,4805.763,9/14/2015,1953.03
5c62152737c1383248ccef28,9/15/2015,16599.85,9/15/2015,4860.52,9/15/2015,1978.09
5c62152737c1383248ccef29,9/16/2015,16739.95,9/16/2015,4889.239,9/16/2015,1995.31
5c62152737c1383248ccef2a,9/17/2015,16674.74,9/17/2015,4893.949,9/17/2015,1990.2
5c62152737c1383248ccef2b,9/18/2015,16384.58,9/18/2015,4827.228,9/18/2015,1958.03
5c62152737c1383248ccef2c,9/21/2015,16510.19,9/21/2015,4828.955,9/21/2015,1966.97
5c62152737c1383248ccef2d,9/22/2015,16330.47,9/22/2015,4756.723,9/22/2015,1942.74
5c62152737c1383248ccef2e,9/23/2015,16279.89,9/23/2015,4752.744,9/23/2015,1938.76
5c62152737c1383248ccef2f,9/24/2015,16201.32,9/24/2015,4734.479,9/24/2015,1932.24
5c62152737c1383248ccef30,9/25/2015,16314.67,9/25/2015,4686.496,9/25/2015,1931.34
5c62152737c1383248ccef31,9/28/2015,16001.89,9/28/2015,4543.969,9/28/2015,1881.77
5c62152737c1383248ccef32,9/29/2015,16049.13,9/29/2015,4517.321,9/29/2015,1884.09
5c62152737c1383248ccef33,9/30/2015,16284.7,9/30/2015,4620.165,9/30/2015,1920.03
5c62152737c1383248ccef34,10/1/2015,16272.01,10/1/2015,4627.084,10/1/2015,1923.82
5c62152737c1383248ccef35,10/2/2015,16472.37,10/2/2015,4707.775,10/2/2015,1951.36
5c62152737c1383248ccef36,10/5/2015,16776.43,10/5/2015,4781.264,10/5/2015,1987.05
5c62152737c1383248ccef37,10/6/2015,16790.19,10/6/2015,4748.36,10/6/2015,1979.92
5c62152737c1383248ccef38,10/7/2015,16912.29,10/7/2015,4791.152,10/7/2015,1995.83
5c62152737c1383248ccef39,10/8/2015,17050.75,10/8/2015,4810.788,10/8/2015,2013.43
5c62152737c1383248ccef3a,10/9/2015,17084.49,10/9/2015,4830.47,10/9/2015,2014.89
5c62152737c1383248ccef3b,10/12/2015,17131.86,10/12/2015,4838.643,10/12/2015,2017.46
5c62152737c1383248ccef3c,10/13/2015,17081.89,10/13/2015,4796.609,10/13/2015,2003.69
5c62152737c1383248ccef3d,10/14/2015,16924.75,10/14/2015,4782.848,10/14/2015,1994.24
5c62152737c1383248ccef3e,10/15/2015,17141.75,10/15/2015,4870.1,10/15/2015,2023.86
5c62152737c1383248ccef3f,10/16/2015,17215.97,10/16/2015,4886.688,10/16/2015,2033.11
5c62152737c1383248ccef40,10/19/2015,17230.54,10/19/2015,4905.471,10/19/2015,2033.66
5c62152737c1383248ccef41,10/20/2015,17217.11,10/20/2015,4880.972,10/20/2015,2030.77
5c62152737c1383248ccef42,10/21/2015,17168.61,10/21/2015,4840.117,10/21/2015,2018.94
5c62152737c1383248ccef43,10/22/2015,17489.16,10/22/2015,4920.05,10/22/2015,2052.51
5c62152737c1383248ccef44,10/23/2015,17646.7,10/23/2015,5031.864,10/23/2015,2075.15
5c62152737c1383248ccef45,10/26/2015,17623.05,10/26/2015,5034.704,10/26/2015,2071.18
5c62152737c1383248ccef46,10/27/2015,17581.43,10/27/2015,5030.145,10/27/2015,2065.89
5c62152737c1383248ccef47,10/28/2015,17779.52,10/28/2015,5095.69,10/28/2015,2090.35
5c62152737c1383248ccef48,10/29/2015,17755.8,10/29/2015,5074.274,10/29/2015,2089.41
5c62152737c1383248ccef49,10/30/2015,17663.54,10/30/2015,5053.749,10/30/2015,2079.36
5c62152737c1383248ccef4a,11/2/2015,17828.76,11/2/2015,5127.145,11/2/2015,2104.05
5c62152737c1383248ccef4b,11/3/2015,17918.15,11/3/2015,5145.126,11/3/2015,2109.79
5c62152737c1383248ccef4c,11/4/2015,17867.58,11/4/2015,5142.479,11/4/2015,2102.31
5c62152737c1383248ccef4d,11/5/2015,17863.43,11/5/2015,5127.738,11/5/2015,2099.93
5c62152737c1383248ccef4e,11/6/2015,17910.33,11/6/2015,5147.121,11/6/2015,2099.2
5c62152737c1383248ccef4f,11/9/2015,17730.48,11/9/2015,5095.302,11/9/2015,2078.58
5c62152737c1383248ccef50,11/10/2015,17758.21,11/10/2015,5083.244,11/10/2015,2081.72
5c62152737c1383248ccef51,11/11/2015,17702.22,11/11/2015,5067.02,11/11/2015,2075
5c62152737c1383248ccef52,11/12/2015,17448.07,11/12/2015,5005.079,11/12/2015,2045.97
5c62152737c1383248ccef53,11/13/2015,17245.24,11/13/2015,4927.883,11/13/2015,2023.04
5c62152737c1383248ccef54,11/16/2015,17483.01,11/16/2015,4984.617,11/16/2015,2053.19
5c62152737c1383248ccef55,11/17/2015,17489.5,11/17/2015,4986.015,11/17/2015,2050.44
5c62152737c1383248ccef56,11/18/2015,17737.16,11/18/2015,5075.203,11/18/2015,2083.58
5c62152737c1383248ccef57,11/19/2015,17732.75,11/19/2015,5073.639,11/19/2015,2081.24
5c62152737c1383248ccef58,11/20/2015,17823.81,11/20/2015,5104.918,11/20/2015,2089.17
5c62152737c1383248ccef59,11/23/2015,17792.68,11/23/2015,5102.478,11/23/2015,2086.59
5c62152737c1383248ccef5a,11/24/2015,17812.19,11/24/2015,5102.808,11/24/2015,2089.14
5c62152737c1383248ccef5b,11/25/2015,17813.39,11/25/2015,5116.143,11/25/2015,2088.87
5c62152737c1383248ccef5c,11/27/2015,17798.49,11/27/2015,5127.524,11/27/2015,2090.11
5c62152737c1383248ccef5d,11/30/2015,17719.92,11/30/2015,5108.666,11/30/2015,2080.41
5c62152737c1383248ccef5e,12/1/2015,17888.35,12/1/2015,5156.307,12/1/2015,2102.63
5c62152737c1383248ccef5f,12/2/2015,17729.68,12/2/2015,5123.222,12/2/2015,2079.51
5c62152737c1383248ccef60,12/3/2015,17477.67,12/3/2015,5037.527,12/3/2015,2049.62
5c62152737c1383248ccef61,12/4/2015,17847.63,12/4/2015,5142.271,12/4/2015,2091.69
5c62152737c1383248ccef62,12/7/2015,17730.51,12/7/2015,5101.812,12/7/2015,2077.07
5c62152737c1383248ccef63,12/8/2015,17568,12/8/2015,5098.243,12/8/2015,2063.59
5c62152737c1383248ccef64,12/9/2015,17492.3,12/9/2015,5022.865,12/9/2015,2047.62
5c62152737c1383248ccef65,12/10/2015,17574.75,12/10/2015,5045.172,12/10/2015,2052.23
5c62152737c1383248ccef66,12/11/2015,17265.21,12/11/2015,4933.465,12/11/2015,2012.37
5c62152737c1383248ccef67,12/14/2015,17368.5,12/14/2015,4952.229,12/14/2015,2021.94
5c62152737c1383248ccef68,12/15/2015,17524.91,12/15/2015,4995.357,12/15/2015,2043.41
5c62152737c1383248ccef69,12/16/2015,17749.09,12/16/2015,5071.132,12/16/2015,2073.07
5c62152737c1383248ccef6a,12/17/2015,17495.84,12/17/2015,5002.553,12/17/2015,2041.89
5c62152737c1383248ccef6b,12/18/2015,17128.55,12/18/2015,4923.082,12/18/2015,2005.55
5c62152737c1383248ccef6c,12/21/2015,17251.62,12/21/2015,4968.922,12/21/2015,2021.15
5c62152737c1383248ccef6d,12/22/2015,17417.27,12/22/2015,5001.11,12/22/2015,2038.97
5c62152737c1383248ccef6e,12/23/2015,17602.61,12/23/2015,5045.932,12/23/2015,2064.29
5c62152737c1383248ccef6f,12/24/2015,17552.17,12/24/2015,5048.492,12/24/2015,2060.99
5c62152737c1383248ccef70,12/28/2015,17528.27,12/28/2015,5040.985,12/28/2015,2056.5
5c62152737c1383248ccef71,12/29/2015,17720.98,12/29/2015,5107.938,12/29/2015,2078.36
5c62152737c1383248ccef72,12/30/2015,17603.87,12/30/2015,5065.846,12/30/2015,2063.36
5c62152737c1383248ccef73,12/31/2015,17425.03,12/31/2015,5007.412,12/31/2015,2043.94
5c62152737c1383248ccef74,1/4/2016,17148.94,1/4/2016,4903.089,1/4/2016,2012.66
5c62152737c1383248ccef75,1/5/2016,17158.66,1/5/2016,4891.43,1/5/2016,2016.71
5c62152737c1383248ccef76,1/6/2016,16906.51,1/6/2016,4835.765,1/6/2016,1990.26
5c62152737c1383248ccef77,1/7/2016,16514.1,1/7/2016,4689.426,1/7/2016,1943.09
5c62152737c1383248ccef78,1/8/2016,16346.45,1/8/2016,4643.631,1/8/2016,1922.03
5c62152737c1383248ccef79,1/11/2016,16398.57,1/11/2016,4637.989,1/11/2016,1923.67
5c62152737c1383248ccef7a,1/12/2016,16516.22,1/12/2016,4685.919,1/12/2016,1938.68
5c62152737c1383248ccef7b,1/13/2016,16151.41,1/13/2016,4526.064,1/13/2016,1890.28
5c62152737c1383248ccef7c,1/14/2016,16379.05,1/14/2016,4615.003,1/14/2016,1921.84
5c62152737c1383248ccef7d,1/15/2016,15988.08,1/15/2016,4488.417,1/15/2016,1880.33
5c62152737c1383248ccef7e,1/19/2016,16016.02,1/19/2016,4476.95,1/19/2016,1881.33
5c62152737c1383248ccef7f,1/20/2016,15766.74,1/20/2016,4471.686,1/20/2016,1859.33
5c62152737c1383248ccef80,1/21/2016,15882.68,1/21/2016,4472.056,1/21/2016,1868.99
5c62152737c1383248ccef81,1/22/2016,16093.51,1/22/2016,4591.18,1/22/2016,1906.9
5c62152737c1383248ccef82,1/25/2016,15885.22,1/25/2016,4518.491,1/25/2016,1877.08
5c62152737c1383248ccef83,1/26/2016,16167.23,1/26/2016,4567.673,1/26/2016,1903.63
5c62152737c1383248ccef84,1/27/2016,15944.46,1/27/2016,4468.167,1/27/2016,1882.95
5c62152737c1383248ccef85,1/28/2016,16069.64,1/28/2016,4506.676,1/28/2016,1893.36
5c62152737c1383248ccef86,1/29/2016,16466.3,1/29/2016,4613.953,1/29/2016,1940.24
5c62152737c1383248ccef87,2/1/2016,16449.18,2/1/2016,4620.367,2/1/2016,1939.38
5c62152737c1383248ccef88,2/2/2016,16153.54,2/2/2016,4516.946,2/2/2016,1903.03
5c62152737c1383248ccef89,2/3/2016,16336.66,2/3/2016,4504.238,2/3/2016,1912.53
5c62152737c1383248ccef8a,2/4/2016,16416.58,2/4/2016,4509.559,2/4/2016,1915.45
5c62152737c1383248ccef8b,2/5/2016,16204.97,2/5/2016,4363.144,2/5/2016,1880.05
5c62152737c1383248ccef8c,2/8/2016,16027.05,2/8/2016,4283.753,2/8/2016,1853.44
5c62152737c1383248ccef8d,2/9/2016,16014.38,2/9/2016,4268.763,2/9/2016,1852.21
5c62152737c1383248ccef8e,2/10/2016,15914.74,2/10/2016,4283.592,2/10/2016,1851.86
5c62152737c1383248ccef8f,2/11/2016,15660.18,2/11/2016,4266.837,2/11/2016,1829.08
5c62152737c1383248ccef90,2/12/2016,15973.84,2/12/2016,4337.512,2/12/2016,1864.78
5c62152737c1383248ccef91,2/16/2016,16196.41,2/16/2016,4435.956,2/16/2016,1895.58
5c62152737c1383248ccef92,2/17/2016,16453.83,2/17/2016,4534.064,2/17/2016,1926.82
5c62152737c1383248ccef93,2/18/2016,16413.43,2/18/2016,4487.537,2/18/2016,1917.83
5c62152737c1383248ccef94,2/19/2016,16391.99,2/19/2016,4504.429,2/19/2016,1917.78
5c62152737c1383248ccef95,2/22/2016,16620.66,2/22/2016,4570.607,2/22/2016,1945.5
5c62152737c1383248ccef96,2/23/2016,16431.78,2/23/2016,4503.583,2/23/2016,1921.27
5c62152737c1383248ccef97,2/24/2016,16484.99,2/24/2016,4542.606,2/24/2016,1929.8
5c62152737c1383248ccef98,2/25/2016,16697.29,2/25/2016,4582.205,2/25/2016,1951.7
5c62152737c1383248ccef99,2/26/2016,16639.97,2/26/2016,4590.473,2/26/2016,1948.05
5c62152737c1383248ccef9a,2/29/2016,16516.5,2/29/2016,4557.95,2/29/2016,1932.23
5c62152737c1383248ccef9b,3/1/2016,16865.08,3/1/2016,4689.595,3/1/2016,1978.35
5c62152737c1383248ccef9c,3/2/2016,16899.32,3/2/2016,4703.422,3/2/2016,1986.45
5c62152737c1383248ccef9d,3/3/2016,16943.9,3/3/2016,4707.422,3/3/2016,1993.4
5c62152737c1383248ccef9e,3/4/2016,17006.77,3/4/2016,4717.021,3/4/2016,1999.99
5c62152737c1383248ccef9f,3/7/2016,17073.95,3/7/2016,4708.254,3/7/2016,2001.76
5c62152737c1383248ccefa0,3/8/2016,16964.1,3/8/2016,4648.825,3/8/2016,1979.26
5c62152737c1383248ccefa1,3/9/2016,17000.36,3/9/2016,4674.378,3/9/2016,1989.26
5c62152737c1383248ccefa2,3/10/2016,16995.13,3/10/2016,4662.156,3/10/2016,1989.57
5c62152737c1383248ccefa3,3/11/2016,17213.31,3/11/2016,4748.466,3/11/2016,2022.19
5c62152737c1383248ccefa4,3/14/2016,17229.13,3/14/2016,4750.28,3/14/2016,2019.64
5c62152737c1383248ccefa5,3/15/2016,17251.53,3/15/2016,4728.668,3/15/2016,2015.93
5c62152737c1383248ccefa6,3/16/2016,17325.76,3/16/2016,4763.97,3/16/2016,2027.22
5c62152737c1383248ccefa7,3/17/2016,17481.49,3/17/2016,4774.985,3/17/2016,2040.59
5c62152737c1383248ccefa8,3/18/2016,17602.3,3/18/2016,4795.647,3/18/2016,2049.58
5c62152737c1383248ccefa9,3/21/2016,17623.87,3/21/2016,4808.872,3/21/2016,2051.6
5c62152737c1383248ccefaa,3/22/2016,17582.57,3/22/2016,4821.659,3/22/2016,2049.8
5c62152737c1383248ccefab,3/23/2016,17502.59,3/23/2016,4768.861,3/23/2016,2036.71
5c62152737c1383248ccefac,3/24/2016,17515.73,3/24/2016,4773.505,3/24/2016,2035.94
5c62152737c1383248ccefad,3/28/2016,17535.39,3/28/2016,4766.787,3/28/2016,2037.05
5c62152737c1383248ccefae,3/29/2016,17633.11,3/29/2016,4846.623,3/29/2016,2055.01
5c62152737c1383248ccefaf,3/30/2016,17716.66,3/30/2016,4869.294,3/30/2016,2063.95
5c62152737c1383248ccefb0,3/31/2016,17685.09,3/31/2016,4869.848,3/31/2016,2059.74
5c62152737c1383248ccefb1,4/1/2016,17792.75,4/1/2016,4914.542,4/1/2016,2072.78
5c62152737c1383248ccefb2,4/4/2016,17737,4/4/2016,4891.795,4/4/2016,2066.13
5c62152737c1383248ccefb3,4/5/2016,17603.32,4/5/2016,4843.933,4/5/2016,2045.17
5c62152737c1383248ccefb4,4/6/2016,17716.05,4/6/2016,4920.715,4/6/2016,2066.66
5c62152737c1383248ccefb5,4/7/2016,17541.96,4/7/2016,4848.366,4/7/2016,2041.91
5c62152737c1383248ccefb6,4/8/2016,17576.96,4/8/2016,4850.689,4/8/2016,2047.6
5c62152737c1383248ccefb7,4/11/2016,17556.41,4/11/2016,4833.399,4/11/2016,2041.99
5c62152737c1383248ccefb8,4/12/2016,17721.25,4/12/2016,4872.091,4/12/2016,2061.72
5c62152737c1383248ccefb9,4/13/2016,17908.28,4/13/2016,4947.42,4/13/2016,2082.42
5c62152737c1383248ccefba,4/14/2016,17926.43,4/14/2016,4945.886,4/14/2016,2082.78
